Ticker,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income,Net Income Com,EPS,EPS Diluted,Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Total liabilities,Total shareholders equity,Net Debt,Depreciation & Amortization,Operating Cash Flow,Capital Expenditure,Free Cash Flow,priceEarningsToGrowthRatio,dividendYield,enterpriseValueMultiple,netProfitMargin,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,inventoryTurnover,assetTurnover,currentRatio,quickRatio,debtRatio,debtEquityRatio,interestCoverage,Revenue per Share,Book Value per Share,Market Cap,Enterprise Value,PE ratio,PFCF ratio,EV to Sales,Enterprise Value over EBITDA,Earnings Yield,Debt to Equity,Debt to Assets,ROIC,Working Capital,ROE,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,Operating Cash Flow growth,Free Cash Flow growth,Asset Growth,Book Value per Share Growth,Debt Growth,Sector,2015 PRICE VAR [%],Class
WING,67449000.0,0.1432,20473000.0,46976000.0,0.0,26006000.0,28910000.0,18066000.0,3684000.0,14298000.0,5312000.0,8986000.0,8986000.0,0.35,0.34,0.0,0.6965,0.31,0.2666,0.133,0.1907,20886000.0,17982000.0,9723000.0,0.0,9723000.0,2380000.0,0.0,16712000.0,118827000.0,1502000.0,4869000.0,16436000.0,88852000.0,93721000.0,127821000.0,-8994000.0,83998000.0,2904000.0,14370000.0,-1510000.0,12860000.0,3.220970583,0.002559596,4.719668678,0.133226586,0.294875,-0.2426125,0.1158,0.0,0.56762352,1.017,0.73637138,0.7887,-1.436475,4.8811,2.6096,-0.348,785982505.0,881607505.0,58.8168125,51.7294375,10.0652875,25.603525,0.0111,-1.436475,0.7887,0.1158,276000,-0.24205,0.2757,0.208,0.2141,0.1934,0.1667,0.3176,0.468,0.0474,0.41255,-0.0856,Consumer Cyclical,-25.43315263,0
BZH,1463767000.0,0.1368,1200308000.0,263459000.0,0.0,136463000.0,207770000.0,55689000.0,0.0,-7414000.0,-41797000.0,34383000.0,34383000.0,1.33,1.08,0.0,0.18,0.004,-0.0051,0.023,-0.1196,5865000.0,-7414000.0,387095000.0,0.0,84388500.0,34429000.0,243529375.0,275370000.0,2066220000.0,106237000.0,2798000.0,121802000.0,73960000.0,1535433000.0,1787102000.0,279118000.0,4745816.0,13279000.0,-160469000.0,-14553000.0,-175022000.0,12.58878225,0.0,21.24082482,0.023489394,0.0558,0.1232,0.0425,1.0182,0.708427467,2.005,1.427704052,0.7431,2.428325,0.0,56.7462,10.821,449179020.9,1671359044.0,12.6165,0.0,0.8306,25.603525,0.0793,2.428325,0.7431,0.0425,97410000,0.1232,0.2304,0.8015,1.0428,1.5229,1.485725,0.0812,0.056,0.04,0.1089,0.0154,Consumer Cyclical,-40.89506453,0
KIRK,460563000.0,0.0272,279747000.0,180816000.0,0.0,140877000.0,156824000.0,23992000.0,274000.0,23959000.0,9429000.0,14530000.0,14530000.0,0.84,0.82,0.0,0.3926,0.087,0.0526,0.032,0.0462,40180000.0,24233000.0,89050000.0,0.0,89050000.0,0.0,52637000.0,153281000.0,235448000.0,23102000.0,0.0,52647000.0,0.0,0.0,100219000.0,135229000.0,-89050000.0,15947000.0,39213000.0,-17954000.0,21259000.0,3.220970583,0.002559596,2.216276755,0.031548344,0.0803,0.1074,0.1599,9.0117,1.956113452,2.911,1.691454404,0.0,0.0,18.4580625,26.766,7.859,304076144.2,215026144.2,20.9286,14.2292,0.4669,5.3516,0.0478,0.0,0.0,0.1599,100634000,0.1074,0.0724,0.1126,0.1145,0.0533,0.0633,0.2123,1.79425,0.1253,0.1643,0.0,Consumer Cyclical,-33.35328071,0
VAC,1749688000.0,0.0675,1111721000.0,637967000.0,0.0,414989000.0,494047000.0,143920000.0,12574000.0,131204000.0,51474000.0,79730000.0,79730000.0,2.25,2.18,0.0,0.3646,0.095,0.0822,0.046,0.0793,166373000.0,143778000.0,286000000.0,0.0,84388500.0,719095625.0,243529375.0,275370000.0,2632000000.0,129000000.0,2798000.0,121802000.0,73960000.0,678000000.0,1423000000.0,1209000000.0,4745816.0,22595000.0,160748000.0,-21977000.0,138771000.0,3.220970583,0.002559596,1.719028929,0.045568124,0.0558,0.0659,0.0425,1.9905,0.664775076,2.005,1.427704052,0.2576,0.5608,11.4345,49.4639,34.179,1865512465.0,3632132307.0,23.4044,13.4231,1.6086,16.7528,0.0427,0.5608,0.2576,0.0425,97410000,0.0659,0.1212,1.2574875,1.1228,1.5229,1.485725,-0.0138,-0.0495,0.0073,0.0323,0.0,Consumer Cyclical,-22.25495248,0
ZAGG,261585000.0,0.1925,178241000.0,83344000.0,0.0,56652000.0,66361000.0,16983000.0,170000.0,16934000.0,6473000.0,10461000.0,10461000.0,0.35,0.34,0.0,0.3186,0.115,0.0654,0.04,0.0837,30003000.0,17104000.0,9461000.0,0.0,9461000.0,76530000.0,48378000.0,147023000.0,201279000.0,49379000.0,0.0,74206000.0,0.0,0.0,74206000.0,127073000.0,-9461000.0,12899000.0,26326000.0,-4430000.0,21896000.0,19.68972651,0.0,7.180456255,0.039990825,0.1306,0.0823,0.0902,5.6305,1.299613969,1.981,1.158814651,0.0,0.0,18.4580625,8.6232,4.189,205974229.0,196513229.0,19.4,9.4069,0.7512,6.5498,0.0515,0.0,0.0,0.0902,72817000,0.0823,-0.0433,0.8879,0.5515,1.1839,1.1875,-0.276,-0.3517,0.1471,0.0515,-0.3368375,Consumer Cyclical,58.55071636,1
FGP,2405860000.0,0.2179,1614540000.0,791320000.0,0.0,65156000.0,647385000.0,143935000.0,86502000.0,35727000.0,2516000.0,33211000.0,32879000.0,0.41,0.41,1.55,0.3289,0.086,0.0508,0.014,0.0304,206431000.0,122229000.0,8289000.0,0.0,8289000.0,178602000.0,145969000.0,364931000.0,1572270000.0,69360000.0,44812500.0,355040000.0,1292214000.0,1452733000.0,1683916000.0,-112366000.0,257066361.9,84202000.0,125669000.0,-52572000.0,73097000.0,29.84733508,0.0,13.09084469,0.013804211,0.0534,-0.2426125,0.0657,18.2896,1.530182475,1.028,0.526394209,0.85145,-1.436475,1.413,29.6185,-1.383,2063197220.0,3507641220.0,58.8168125,28.2255,1.458,16.9918,0.0161,-1.436475,0.85145,0.0657,9891000,-0.24205,0.0712,-0.1709,-0.0286,-0.4114,-0.4225,-0.4019,-0.568,0.1595,-0.2482,0.1725,Consumer Cyclical,-18.6017461,0
RELX,5811623250.0,-0.1,2893247664.0,2153408831.0,0.0,818209625.0,1392664375.0,660809250.0,103553750.0,520197135.2,135910625.0,414820319.0,412967495.5,0.6698,0.662,0.6526,0.6525,0.3754,0.2413,0.257,0.2756,976678204.7,704315387.1,429906542.1,0.0,429906542.1,719095625.0,221183800.6,1679544766.0,11956184656.0,431050863.6,44812500.0,925910625.0,1354699625.0,3334118750.0,7722981625.0,3280373832.0,4745816.0,0.0,770537959.3,-329093375.0,367551375.0,29.84733508,0.0,21.24082482,0.165425255,-0.179125,0.3776875,0.1135,24.3218125,0.520699919,0.7664,0.447916667,0.345,1.8162,8.2426,1.8481,1.6355,914907044.1,1148673600.0,25.3994,21.4446,2.2776,10.0823,0.0394,1.8162,0.345,0.1135,-280857000,0.37735,-0.0952,-0.0619,-0.0459,-0.1906,-0.1744,-0.1037,-0.0879,-0.0061,-0.1782,0.0968,Consumer Cyclical,8.868569604,1
ICON,391490000.0,0.0023,0.0,391490000.0,0.0,181651000.0,182387000.0,209103000.0,84523000.0,152011000.0,48288000.0,103723000.0,103723000.0,5.34,5.24,0.0,1.0,0.622,0.5433125,0.265,0.37955,243669000.0,236534000.0,187599000.0,0.0,187599000.0,112347000.0,0.0,354362000.0,2773042000.0,38655000.0,44812500.0,132049000.0,1332954000.0,1394077000.0,1781909000.0,818205000.0,257066361.9,7135000.0,160009000.0,-1505000.0,158504000.0,15.77744078,0.0,12.95625004,0.264944188,0.294875,0.1268,0.0558,0.0,0.14117709,2.684,2.271474983,0.5027,1.7038,2.7985,69.69345,41.476125,1621094172.0,2827572172.0,15.7897,10.3246,7.2226,11.6042,0.0633,1.7038,0.5027,0.0558,222313000,0.1268,0.0023,0.0244,-0.0697,-0.0121,0.1444,-0.1648,-0.1674,-0.0318,-0.0345,-0.0233,Consumer Cyclical,-79.79289851,0
RGS,1892437000.0,-0.0626,1297668000.0,594769000.0,0.0,172793000.0,629727000.0,-34958000.0,22290000.0,-65566000.0,72955000.0,-138521000.0,-138521000.0,-2.45,-2.45,0.12,0.3143,0.02,-0.0229,-0.073,0.0356,38130000.0,-43276000.0,378627000.0,0.0,378627000.0,25808000.0,137151000.0,613266000.0,1415949000.0,68491000.0,44812500.0,386536000.0,120002000.0,293503000.0,701957000.0,713992000.0,-85124000.0,81406000.0,116755000.0,-49439000.0,67316000.0,16.20936225,0.00854179,21.24082482,-0.073197153,-0.179125,-0.194,-0.0265,13.6758,1.336514945,1.587,1.046306166,0.2073,0.4111,-1.9415,33.5051,12.641,798010217.0,712886217.0,0.0,11.8139,0.3767,18.6962,-0.13175,0.4111,0.2073,-0.0265,226730000,-0.194,-0.0948,-1.1198125,-1.018,-1.4557,-1.255675,0.6728,1.79425,0.0183,-0.164,0.4848625,Consumer Cyclical,-15.3708122,0
CCO,2961259000.0,0.0051,1596888000.0,1364371000.0,0.0,679413000.0,1066742000.0,297629000.0,103553750.0,-18377000.0,-8787000.0,-9590000.0,-9590000.0,-0.03,-0.03,0.486,0.4607,0.25,0.1131,-0.003,0.0439,741131000.0,334888000.0,186204000.0,0.0,186204000.0,719095625.0,0.0,1064110000.0,6346572000.0,431050863.6,3461000.0,717829000.0,1354699625.0,3334118750.0,6487513000.0,-344275000.0,257066361.9,274576875.0,348423000.0,-218308000.0,130115000.0,16.20936225,0.052068448,9.607630098,-0.003238487,-0.0043,0.0279,0.0355,0.0,0.466591886,1.482,2.551890492,0.7774,-1.436475,0.948,8.2586,-0.96,3811726190.0,8559451190.0,0.0,29.1834,2.8905,11.5492,-0.0028,-1.436475,0.7774,0.0355,346281000,0.0279,0.0096,0.0494,0.0222,0.8021,0.7857,-0.1597,-0.4808,-0.0611,-0.35185,-0.0003,Consumer Cyclical,-49.18182055,0
ATR,2597809000.0,0.0309,1755266000.0,842543000.0,0.0,383909000.0,536127000.0,306416000.0,21029000.0,286335000.0,94677000.0,191658000.0,191658000.0,2.95,2.85,1.09,0.3243,0.177,0.1183,0.074,0.0614,459582000.0,307364000.0,399762000.0,0.0,399762000.0,406976000.0,243529375.0,399762000.0,2437190000.0,352762000.0,44812500.0,604738000.0,588892000.0,840868000.0,1333274000.0,1103407000.0,257066361.9,152218000.0,316329000.0,-156834000.0,159495000.0,21.04805955,0.017618118,10.92880704,0.073776787,0.294875,0.1737,0.1137,7.822,1.065903356,0.661,1.334028951,0.345,0.7621,14.6162,40.1344,17.047,4326404347.0,4767510347.0,22.6576,27.1256,1.8352,10.3736,0.0441,0.7621,0.345,0.1137,-204976000,0.1737,0.0388,0.0786,0.0768,0.1143,0.1346,0.1057,0.1812,-0.0243,-0.2414,0.4848625,Consumer Cyclical,10.92285395,1
ABG,5811623250.0,0.0999,2893247664.0,967200000.0,0.0,671600000.0,698000000.0,269200000.0,53300000.0,182600000.0,71000000.0,111600000.0,111600000.0,3.73,3.71,0.0,0.1648,0.045,0.0402,0.019,0.0017,262300000.0,235900000.0,2900000.0,0.0,2900000.0,107000000.0,243529375.0,1275400000.0,2182000000.0,245600000.0,44812500.0,925910625.0,670000000.0,1464200000.0,1737100000.0,444900000.0,257066361.9,26400000.0,84200000.0,-74200000.0,10000000.0,20.34057348,0.0,11.21962638,0.019019377,0.1142,0.2508,0.087,7.0965,2.232700923,1.227,0.105693403,0.671,2.428325,4.4259,69.69345,14.88,2260080018.0,3721380018.0,20.3539,51.7294375,0.6342,14.1875,0.0491,2.428325,0.671,0.087,235600000,0.2508,0.1041,0.0378,0.1509,0.0229,0.0507,0.6607,1.79425,0.1554,-0.0688,0.258,Consumer Cyclical,-11.36810923,0
CATO,920033000.0,-0.0254,571246000.0,348787000.0,0.0,245868000.0,267693000.0,81094000.0,75000.0,84286000.0,29964000.0,54322000.0,54322000.0,1.86,1.86,0.2,0.3791,0.115,0.0917,0.059,0.0668,106186000.0,84361000.0,84128000.0,5000000.0,245256000.0,39224000.0,150861000.0,446748000.0,596918000.0,111514000.0,0.0,177131000.0,0.0,0.0,205809000.0,391109000.0,-168994603.1,21825000.0,92959000.0,-31542000.0,61417000.0,3.220970583,0.002559596,0.792270167,0.059043534,0.1323,0.1389,0.1898375,6.3103,1.541305506,2.522,1.606042985,0.0,0.0,18.4580625,31.4442,13.367,792047383.2,546791383.2,14.5538,12.8962,0.5943,5.1494,0.0687,0.0,0.0,0.1898375,269617000,0.1389,-0.0367,-0.1486,-0.1491,-0.1191,-0.1185,0.1721,0.7992,0.1207,0.1339,0.0,Consumer Cyclical,-9.463484356,0
CCS,362392000.0,0.435875,284495000.0,77897000.0,0.0,46795000.0,46795000.0,31102000.0,26000.0,30959000.0,10937000.0,20022000.0,20022000.0,1.03,1.03,0.0,0.215,0.094,0.0855,0.055,-0.28425,33926000.0,30985000.0,33462000.0,0.0,84388500.0,13799000.0,243529375.0,275370000.0,670616000.0,17135000.0,2798000.0,121802000.0,73960000.0,224247000.0,305411000.0,365205000.0,4745816.0,2941000.0,-129671000.0,-1127000.0,-130798000.0,16.59344666,0.0,10.77922505,0.055249564,0.0558,0.0548,0.0425,0.9789,0.540386749,2.005,1.427704052,0.3344,0.614,18.4580625,18.8486,18.995,371235363.8,1830800504.0,16.7767,0.0,0.9964,14.2719,0.0596,0.614,0.3344,0.0425,97410000,0.0548,0.5262125,0.7194,0.7414,0.6174,0.0842,-0.9211,-0.9221,0.48485,-0.0995,0.4848625,Consumer Cyclical,4.115219554,1
CHUY,245101000.0,0.1994,200888000.0,44213000.0,0.0,13412000.0,28261000.0,15952000.0,124000.0,15828000.0,4337000.0,11491000.0,11491000.0,0.7,0.69,0.0,0.1804,0.107,0.0651,0.047,-0.0196,26262000.0,15952000.0,3815000.0,0.0,3815000.0,922000.0,926000.0,12914000.0,179212000.0,5921000.0,0.0,17737000.0,8750000.0,8750000.0,61024000.0,118188000.0,4935000.0,10310000.0,29135000.0,-33936000.0,-4801000.0,28.50656828,0.0,12.95156409,0.046882714,0.1008,0.0972,0.0632,24.3218125,1.367659532,0.728,0.267068839,0.0488,0.074,18.4580625,14.92,7.194,327831665.6,332766665.6,28.4857,0.0,1.3577,12.671,0.0351,0.074,0.0488,0.0632,-4823000,0.0972,0.0954,0.0376,0.0376,0.0381,0.0294,0.2019,0.2796,0.1856,0.1207,0.4583,Consumer Cyclical,58.12311118,1
CTRN,622204000.0,-0.0496,394445000.0,227759000.0,0.0,206146000.0,229662000.0,-1903000.0,194000.0,-290000.0,-754000.0,464000.0,464000.0,0.03,0.03,0.0,0.3661,0.035,-0.0002,0.001,0.048,21878000.0,-96000.0,58928000.0,5000000.0,64932000.0,0.0,126501000.0,207759000.0,291308000.0,60037000.0,0.0,84751000.0,0.0,0.0,92437000.0,198871000.0,-64932000.0,21974000.0,35368000.0,-5528000.0,29840000.0,3.220970583,0.002559596,2.693482037,0.000745736,0.0026,0.0023,-0.0084,4.6438,2.135897401,2.451,0.766150252,0.0,0.0,-0.4948,42.0465,13.439,246894148.1,181962148.1,58.8168125,7.9247,0.2924,8.3171,0.0019,0.0,0.0,-0.0084,123008000,0.0023,0.0,0.9788,0.6026,1.2085,1.2,1.1893125,1.79425,-0.0029,0.0061,0.0,Consumer Cyclical,-11.65760575,0
RACE,3344261501.0,0.0411,1823110169.0,1521151332.0,21775625.0,363305084.7,1018066586.0,503084745.8,-10611380.15,477710653.8,135910625.0,316429782.1,316429782.1,1.6707,1.6707,0.0,0.4549,0.2954,0.1397,0.115,0.0936,816956416.5,467099273.6,162564164.6,5000000.0,173153753.0,719095625.0,243529375.0,1679544766.0,5619161017.0,431050863.6,2798000.0,121802000.0,73960000.0,743720339.0,2618782082.0,2989852300.0,4745816.0,274576875.0,515819612.6,-202826876.5,312992736.1,16.20936225,0.002559596,0.271009769,0.094618732,0.0558,0.1058,0.0425,3.3761,0.595153172,2.005,1.427704052,0.1324,0.2487,-11.0748375,11.4906,10.419,8118979393.0,1148673600.0,32.9203,17.3148,2.2776,10.0823,0.0304,0.2487,0.1324,0.0425,97410000,0.1058,0.0048,-0.052,0.0119,-0.0446,-0.0436,-0.174,-0.2268,0.0622,0.0371,0.0,Consumer Cyclical,-12.72726683,0
HI,1667200000.0,0.0733,1078000000.0,589200000.0,0.0,383100000.0,414700000.0,174500000.0,23300000.0,158400000.0,48700000.0,109700000.0,109700000.0,1.74,1.72,0.79,0.3534,0.144,0.109,0.066,0.0981,240100000.0,181700000.0,58000000.0,0.0,58000000.0,340300000.0,168500000.0,637800000.0,1918500000.0,192600000.0,15000000.0,491100000.0,543500000.0,558500000.0,1324700000.0,583300000.0,257066361.9,58400000.0,179600000.0,-16100000.0,163500000.0,16.03413382,0.028255582,9.831089046,0.065798944,0.294875,0.1881,0.0794,9.637,0.869012249,1.299,0.811036449,0.2911,0.9575,7.7983,26.3797,9.229,1941312847.0,2441812847.0,17.7529,11.9404,1.4646,10.17,0.0563,0.9575,0.2911,0.0794,146700000,0.1881,0.1359,0.5704,0.4776,0.7303,0.7228,0.4119,0.6532,-0.0423,0.0182,-0.1593,Consumer Cyclical,-10.43462068,0
WBAI,93593316.11,0.435875,8703422.667,84889893.45,9589602.842,53308362.93,60817403.94,24072489.51,57474.9758,26644494.67,1289473.684,25355020.99,25355020.99,0.7427,0.7104,0.0,0.907,0.0489,0.2853,0.0438,0.37955,28362770.42,26701969.65,147582822.1,5000000.0,158913464.6,12018889.25,0.0,202841943.8,213059735.2,0.0,0.0,25488537.29,7134969.325,7134969.325,32623506.62,180436228.6,4745816.0,1660800.775,40450920.25,-2495963.836,37954956.41,29.84733508,0.0,21.24082482,0.270906322,0.0229,0.1405,0.1898375,0.0,0.439282045,1.2848,3.58831132,0.0335,0.0395,18.4580625,69.69345,5.3103,470089040.0,1148673600.0,23.3607,25.0762,2.2776,10.0823,0.0428,0.0395,0.0335,0.1898375,554673000,0.1405,0.5262125,1.2574875,1.1228,0.4502,0.0012,1.1893125,1.79425,0.3487,-0.0515,0.0038,Consumer Cyclical,18.65407171,1
CHDN,812200000.0,0.0426,615700000.0,196500000.0,0.0,76000000.0,106100000.0,90400000.0,20800000.0,76500000.0,30100000.0,46400000.0,46400000.0,0.89,0.88,0.0,0.2419,0.204,0.1198,0.057,0.1072,165600000.0,97300000.0,94001000.0,0.0,94001000.0,75890000.0,0.0,242530000.0,2356253000.0,45182000.0,11250000.0,336249000.0,752854000.0,764104000.0,1656252000.0,700001000.0,257066361.9,68300000.0,141600000.0,-54500000.0,87100000.0,29.84733508,0.009455013,14.82166594,0.057128786,0.0925,0.0663,0.0292,0.0,0.344699826,0.721,0.505253547,0.3243,1.0916,4.6779,15.6493,13.487,1650834743.0,2320937743.0,35.6929,18.9287,2.8576,14.0153,0.028,1.0916,0.3243,0.0292,-93719000,0.0663,-0.0088,0.0622,0.0033,-0.1548,-0.1442,-0.0229,-0.0941,0.48485,-0.0071,0.4848625,Consumer Cyclical,52.51537502,1
RICK,121432000.0,0.0822,16426000.0,105006000.0,0.0,73546000.0,86131000.0,18875000.0,7752000.0,17156000.0,5916000.0,11240000.0,11240000.0,1.15,1.13,0.0,0.8647,0.257,0.2051,0.093,-0.004,31224000.0,24908000.0,9964000.0,596000.0,10560000.0,1745000.0,1879000.0,23351000.0,239142000.0,2198000.0,12315000.0,39194000.0,58037000.0,70352000.0,125843000.0,110289000.0,59792000.0,6316000.0,20435000.0,-20921000.0,-486000.0,9.400566619,0.0,5.561855265,0.092562092,0.1146,0.1019,0.0594,24.3218125,0.507781987,0.596,0.313951115,0.2942,0.6379,3.2131,12.3708,11.236,111729322.5,171521322.5,9.5826,0.0,1.4125,5.4933,0.1044,0.6379,0.2942,0.0594,-15843000,0.1019,0.0709,0.1488,-0.1375,0.2229,0.1856,0.113,-1.0551,0.0719,0.1404,-0.1048,Consumer Cyclical,0.301200011,1
FRGI,611143000.0,0.1085,455956000.0,155187000.0,0.0,68907000.0,95820000.0,59367000.0,2228000.0,57139000.0,20963000.0,36176000.0,36176000.0,1.35,1.35,0.0,0.2539,0.135,0.0971,0.059,-0.0042,82414000.0,59367000.0,5087000.0,0.0,5087000.0,6340000.0,2719000.0,25180000.0,357956000.0,10151000.0,61000.0,39423000.0,68924000.0,68985000.0,158369000.0,199587000.0,63898000.0,23047000.0,64106000.0,-66658000.0,-2552000.0,29.84733508,0.0,19.47917712,0.059194002,0.2042,0.1813,0.1184,24.3218125,1.707313189,0.639,0.289856175,0.1927,0.3456,18.4580625,23.2429,7.591,1559850248.0,1623748248.0,43.1407,0.0,2.6569,19.7023,0.0232,0.3456,0.1927,0.1184,-14243000,0.1813,0.1415,0.9092,0.2497,1.5229,1.485725,0.7721,-1.97835,0.1229,0.1158,-0.0683,Consumer Cyclical,-43.10870692,0
SKY,153080000.0,-0.1379,142011000.0,113132000.0,0.0,19111000.0,731372000.0,20331000.0,-3976000.0,-11864000.0,0.0,-11864000.0,-11864000.0,-1.41,-1.41,0.0,0.0723,-0.066,-0.077,-0.078,-0.1072,-10077000.0,20331000.0,63182000.0,0.0,63182000.0,19562000.0,57581000.0,162809000.0,260913000.0,21266000.0,437000.0,108226000.0,59749000.0,6334000.0,171097000.0,89816000.0,253000.0,2683000.0,-17596000.0,1188000.0,-26391000.0,16.20936225,0.0,10.55393306,-0.07750196,-0.179125,-0.2426125,-0.1088625,17.637,0.58670898,2.284,0.76454826,0.0963,0.1875,-5.1134,18.2428,4.026,39019284.6,39272284.6,0.0,0.0,0.2565,0.0,-0.13175,0.1875,0.0963,-0.1088625,23423000,-0.24205,-0.0344,-0.1218,0.3064,0.0816,0.0838,-0.2534,-1.1883,-0.032,-0.2978,0.0,Consumer Cyclical,-6.80628262,0
MOV,570255000.0,0.1281,264994000.0,305261000.0,0.0,237519000.0,237519000.0,67742000.0,436000.0,68250000.0,17373000.0,50877000.0,50877000.0,1.99,1.97,0.26,0.5353,0.142,0.1204,0.089,0.0663,80919000.0,68686000.0,157659000.0,5000000.0,190758000.0,68683000.0,181305000.0,485310000.0,578610000.0,33598000.0,0.0,83593000.0,0.0,0.0,112620000.0,463304000.0,-168994603.1,12233000.0,54516000.0,-16707000.0,37809000.0,3.220970583,0.002559596,1.948355763,0.089217981,0.1132,0.1098,0.1404,3.2721,0.985560222,4.7095,3.103621117,0.0,0.0,18.4580625,22.3577,18.165,959042562.8,768284562.8,18.9698,25.4662,1.3473,9.4945,0.0527,0.0,0.0,0.1404,401717000,0.1098,0.0985,0.4102,0.3728,-0.1087,-0.1195,0.4057,0.6581,0.0993,0.0832,0.0,Consumer Cyclical,-6.726781632,0
CRWS,81294000.0,0.0367,58760000.0,22534000.0,0.0,12289000.0,13156000.0,9378000.0,49000.0,9346000.0,3575000.0,5771000.0,5771000.0,0.59,0.59,0.32,0.2772,0.129,0.1156,0.071,0.0428,10452000.0,9395000.0,560000.0,0.0,560000.0,20800000.0,13607000.0,38069000.0,46215000.0,5066000.0,0.0,10298000.0,0.0,0.0,10298000.0,35917000.0,-560000.0,1057000.0,3639000.0,-163000.0,3476000.0,3.220970583,0.002559596,0.271009769,0.070989249,0.2035,0.1607,0.1658,6.6262,1.759039273,3.697,2.074189163,0.0,0.0,18.4580625,8.2549,3.647,78457525.08,77897525.08,13.4915,22.5518,0.9582,7.4529,0.0741,0.0,0.0,0.1658,27771000,0.1607,0.14,0.16,0.1588,0.1291,0.1346,-0.6011,-0.5591,0.0465,0.0877,0.0,Consumer Cyclical,13.1844029,1
LQDT,495661000.0,-0.0202,211659000.0,284002000.0,21775625.0,91379000.0,233585000.0,50417000.0,370000.0,50047000.0,19657000.0,30390000.0,30390000.0,0.97,0.97,0.0,0.573,0.135,0.1017,0.061,0.0087,67012000.0,50417000.0,62598000.0,0.0,62598000.0,21688000.0,78478000.0,184697000.0,431718000.0,57538000.0,0.0,106762000.0,0.0,0.0,114735000.0,316983000.0,-62598000.0,16595000.0,11856000.0,-7539000.0,4317000.0,14.13636278,0.0,7.344983958,0.061312066,0.294875,0.0959,0.1201,9.2011,1.148112889,1.73,0.789475656,0.0,0.0,18.4580625,15.8642,10.145,407870402.5,345272402.5,14.1753,51.7294375,0.6966,5.1524,0.0705,0.0,0.0,0.1201,77935000,0.0959,-0.073,-0.258,-0.258,-0.2607,-0.2538,-0.7464,-0.8954,0.0246,0.0187,0.0,Consumer Cyclical,-18.34170893,0
TSQ,373892000.0,0.3921,253440000.0,120452000.0,0.0,24996000.0,79920000.0,40532000.0,46502000.0,-6500000.0,10872000.0,-17372000.0,-17372000.0,-1.41,-1.41,0.0,0.3222,0.152,0.107,-0.046,0.0849,56880000.0,40002000.0,24462000.0,0.0,24462000.0,61151000.0,0.0,92029000.0,937312000.0,6747000.0,1293000.0,52923000.0,528747000.0,530040000.0,593150000.0,344162000.0,257066361.9,16878000.0,45262000.0,-13531000.0,31731000.0,16.20936225,0.0,12.3493052,-0.046462615,-0.1283,-0.0505,0.0294,0.0,0.398898126,1.739,1.617689851,0.5655,1.5401,0.8602,31.1239,28.649,229339519.2,734917519.2,0.0,4.9974,1.9656,12.9205,-0.1068,1.5401,0.5655,0.0294,39106000,-0.0505,0.4792,-0.1308,-0.0987,-1.4557,0.0963,0.7273,0.9026,-0.002,-0.0735,-0.1889,Consumer Cyclical,-8.841485595,0
PBPB,326979000.0,0.091,93688000.0,233291000.0,0.0,166974000.0,226020000.0,7271000.0,179000.0,7106000.0,2748000.0,4358000.0,4358000.0,0.15,0.14,0.0,0.7135,0.082,0.0223,0.013,-0.0081,26900000.0,7285000.0,63005000.0,0.0,63005000.0,4016000.0,2768000.0,80218000.0,191947000.0,3301000.0,1008000.0,20884000.0,0.0,1008000.0,35622000.0,156059000.0,-61997000.0,19615000.0,26554000.0,-29209000.0,-2655000.0,29.84733508,0.0,15.57867445,0.013328073,0.03,0.0279,0.0418,24.3218125,1.703485858,3.841,3.209203218,0.0053,0.0065,18.4580625,11.1943,5.343,353083874.2,291086874.2,58.8168125,0.0,0.8902,10.8211,0.0123,0.0065,0.0053,0.0418,59334000,0.0279,0.0987,1.2574875,1.1228,1.0684,1.0238,-0.1113,-1.97835,0.0315,-0.35185,-0.0769,Consumer Cyclical,-11.01823576,0
TACO,396024000.0,0.0675,192729000.0,203295000.0,0.0,145056000.0,175963000.0,27332000.0,30895000.0,-8157000.0,1098000.0,-6539000.0,-9255000.0,-2.37,-2.37,0.0,0.5133,0.131,0.0574,-0.018,0.0592,48626000.0,22738000.0,230467.0,0.0,230467.0,0.0,0.0,290212.0,150347107.0,0.0,0.0,660400.0,0.0,0.0,5910400.0,5000010.0,-230467.0,18608000.0,45476000.0,-17204000.0,21964000.0,16.20936225,0.0,0.791514244,-0.016511626,0.294875,-0.2426125,0.1898375,24.3218125,2.232700923,0.439,0.348980921,0.0,0.0,-2.8496,69.69345,1.279,415185947.5,574684947.5,23.7778,0.0,1.3554,14.2683,0.0421,0.0,0.0,0.1898375,-370188,-0.24205,0.0797,-0.2201,-0.1808,-0.4154,-0.4192,0.1004,-0.0882,-0.0062,0.0371,0.0,Consumer Cyclical,9.455294137,1
